term_str,n,p,i,n_chars,max_pos
roadxinyang,2,2.608684310068217e-05,15.226318107458804,11,NNP
henan,2,2.608684310068217e-05,15.226318107458804,5,NNP
identity,2,2.608684310068217e-05,15.226318107458804,8,NN
buyers,2,2.608684310068217e-05,15.226318107458804,6,NNS
demanding,2,2.608684310068217e-05,15.226318107458804,9,NN
ready,2,2.608684310068217e-05,15.226318107458804,5,NNP
guarantees,2,2.608684310068217e-05,15.226318107458804,10,NNS
dealerships,2,2.608684310068217e-05,15.226318107458804,11,NNS
spectrometers,2,2.608684310068217e-05,15.226318107458804,13,NNS
metres,2,2.608684310068217e-05,15.226318107458804,6,NNS
lifespan,2,2.608684310068217e-05,15.226318107458804,8,NN
concast,2,2.608684310068217e-05,15.226318107458804,7,NNP
vacation,2,2.608684310068217e-05,15.226318107458804,8,NN
other,2,2.608684310068217e-05,15.226318107458804,5,NNP
reproductions,2,2.608684310068217e-05,15.226318107458804,13,NNS
abs,2,2.608684310068217e-05,15.226318107458804,3,NNP
separators,2,2.608684310068217e-05,15.226318107458804,10,NNS
hazardous,2,2.608684310068217e-05,15.226318107458804,9,NNP
hope,2,2.608684310068217e-05,15.226318107458804,4,NN
longevity,2,2.608684310068217e-05,15.226318107458804,9,NN
army,2,2.608684310068217e-05,15.226318107458804,4,NNP
burgess,2,2.608684310068217e-05,15.226318107458804,7,NNP
sil,2,2.608684310068217e-05,15.226318107458804,3,NNP
vocational,2,2.608684310068217e-05,15.226318107458804,10,NNP
wherever,2,2.608684310068217e-05,15.226318107458804,8,NN
most,2,2.608684310068217e-05,15.226318107458804,4,NNP
timeline,2,2.608684310068217e-05,15.226318107458804,8,NNP
traditions,2,2.608684310068217e-05,15.226318107458804,10,NNS
scores,2,2.608684310068217e-05,15.226318107458804,6,NNS
pdfs,2,2.608684310068217e-05,15.226318107458804,4,NNP
historical,2,2.608684310068217e-05,15.226318107458804,10,NNP
jersey,2,2.608684310068217e-05,15.226318107458804,6,NNP
chase,2,2.608684310068217e-05,15.226318107458804,5,NN
drug,2,2.608684310068217e-05,15.226318107458804,4,NN
turbulence,2,2.608684310068217e-05,15.226318107458804,10,NN
hit,2,2.608684310068217e-05,15.226318107458804,3,NN
respects,2,2.608684310068217e-05,15.226318107458804,8,NNS
rules,2,2.608684310068217e-05,15.226318107458804,5,NNS
dewax,2,2.608684310068217e-05,15.226318107458804,5,NN
participating,1,1.3043421550341086e-05,16.226318107458805,13,NNP
constitutes,1,1.3043421550341086e-05,16.226318107458805,11,NNS
contributions,1,1.3043421550341086e-05,16.226318107458805,13,NNS
verbal,1,1.3043421550341086e-05,16.226318107458805,6,NN
annette,1,1.3043421550341086e-05,16.226318107458805,7,NNP
communicator,1,1.3043421550341086e-05,16.226318107458805,12,NN
proposals,1,1.3043421550341086e-05,16.226318107458805,9,NNS
recognize,1,1.3043421550341086e-05,16.226318107458805,9,NNP
matus,1,1.3043421550341086e-05,16.226318107458805,5,NNP
usname,1,1.3043421550341086e-05,16.226318107458805,6,NN
marvin,1,1.3043421550341086e-05,16.226318107458805,6,NNP
celsius,1,1.3043421550341086e-05,16.226318107458805,7,NNP
comfortable,1,1.3043421550341086e-05,16.226318107458805,11,NNP
preparing,1,1.3043421550341086e-05,16.226318107458805,9,NNP
prospects,1,1.3043421550341086e-05,16.226318107458805,9,NNS
recourse,1,1.3043421550341086e-05,16.226318107458805,8,NN
byâ,1,1.3043421550341086e-05,16.226318107458805,3,NN
everett,1,1.3043421550341086e-05,16.226318107458805,7,NNP
anderson,1,1.3043421550341086e-05,16.226318107458805,8,NNP
challis,1,1.3043421550341086e-05,16.226318107458805,7,NNP
winmaxsoftware,1,1.3043421550341086e-05,16.226318107458805,14,NNP
discounts,1,1.3043421550341086e-05,16.226318107458805,9,NNS
conflicts,1,1.3043421550341086e-05,16.226318107458805,9,NNS
strong,1,1.3043421550341086e-05,16.226318107458805,6,NNP
nameplates,1,1.3043421550341086e-05,16.226318107458805,10,NNS
proficiency,1,1.3043421550341086e-05,16.226318107458805,11,NNP
passport,1,1.3043421550341086e-05,16.226318107458805,8,NN
boundaries,1,1.3043421550341086e-05,16.226318107458805,10,NNS
changed,1,1.3043421550341086e-05,16.226318107458805,7,NN
traces,1,1.3043421550341086e-05,16.226318107458805,6,NNS
ibmatveev,1,1.3043421550341086e-05,16.226318107458805,9,NN
aero,1,1.3043421550341086e-05,16.226318107458805,4,NN
aashto,1,1.3043421550341086e-05,16.226318107458805,6,NNP
vsb,1,1.3043421550341086e-05,16.226318107458805,3,NNP
lincolnwood,1,1.3043421550341086e-05,16.226318107458805,11,NNP
isolation,1,1.3043421550341086e-05,16.226318107458805,9,NN
dampening,1,1.3043421550341086e-05,16.226318107458805,9,NNP
elastomeric,1,1.3043421550341086e-05,16.226318107458805,11,NNP
doves,1,1.3043421550341086e-05,16.226318107458805,5,NNP
sketches,1,1.3043421550341086e-05,16.226318107458805,8,NNS
nrg,1,1.3043421550341086e-05,16.226318107458805,3,NNP
unistar,1,1.3043421550341086e-05,16.226318107458805,7,NNP
hitachinuclear,1,1.3043421550341086e-05,16.226318107458805,14,NNP
dominion,1,1.3043421550341086e-05,16.226318107458805,8,NNP
wiesmann,1,1.3043421550341086e-05,16.226318107458805,8,NNP
weekbusiness,1,1.3043421550341086e-05,16.226318107458805,12,NN
polarity,1,1.3043421550341086e-05,16.226318107458805,8,NN
cst,1,1.3043421550341086e-05,16.226318107458805,3,NNP
aog,1,1.3043421550341086e-05,16.226318107458805,3,NNP
olsen,1,1.3043421550341086e-05,16.226318107458805,5,NNP
daimler,1,1.3043421550341086e-05,16.226318107458805,7,NNP
iiitype,1,1.3043421550341086e-05,16.226318107458805,7,NNP
oyster,1,1.3043421550341086e-05,16.226318107458805,6,NNP
polychloroprene,1,1.3043421550341086e-05,16.226318107458805,15,NNP
randomoriented,1,1.3043421550341086e-05,16.226318107458805,14,NNP
der,1,1.3043421550341086e-05,16.226318107458805,3,NNP
salice,1,1.3043421550341086e-05,16.226318107458805,6,NNP
bounce,1,1.3043421550341086e-05,16.226318107458805,6,NN
mechanics,1,1.3043421550341086e-05,16.226318107458805,9,NNP
mrb,1,1.3043421550341086e-05,16.226318107458805,3,NNP
trained,1,1.3043421550341086e-05,16.226318107458805,7,NNP
fatigue,1,1.3043421550341086e-05,16.226318107458805,7,NNP
static,1,1.3043421550341086e-05,16.226318107458805,6,NNP
allowed,1,1.3043421550341086e-05,16.226318107458805,7,NNP
therefore,1,1.3043421550341086e-05,16.226318107458805,9,NNP
statue,1,1.3043421550341086e-05,16.226318107458805,6,NN
oriented,1,1.3043421550341086e-05,16.226318107458805,8,NNP
designated,1,1.3043421550341086e-05,16.226318107458805,10,NNP
fedex,1,1.3043421550341086e-05,16.226318107458805,5,NNP
had,1,1.3043421550341086e-05,16.226318107458805,3,NNP
activating,1,1.3043421550341086e-05,16.226318107458805,10,NNP
rejection,1,1.3043421550341086e-05,16.226318107458805,9,NNP
wait,1,1.3043421550341086e-05,16.226318107458805,4,NNP
indium,1,1.3043421550341086e-05,16.226318107458805,6,NN
asap,1,1.3043421550341086e-05,16.226318107458805,4,NNP
scheme,1,1.3043421550341086e-05,16.226318107458805,6,NNP
then,1,1.3043421550341086e-05,16.226318107458805,4,NNP
grumman,1,1.3043421550341086e-05,16.226318107458805,7,NNP
northrop,1,1.3043421550341086e-05,16.226318107458805,8,NNP
hitesman,1,1.3043421550341086e-05,16.226318107458805,8,NNP
airlinesï,1,1.3043421550341086e-05,16.226318107458805,9,NNP
rdst,1,1.3043421550341086e-05,16.226318107458805,4,NNP
karl,1,1.3043421550341086e-05,16.226318107458805,4,NNP
johnsville,1,1.3043421550341086e-05,16.226318107458805,10,NNP
superiorforge,1,1.3043421550341086e-05,16.226318107458805,13,NN
seecontactus,1,1.3043421550341086e-05,16.226318107458805,12,NNP
est,1,1.3043421550341086e-05,16.226318107458805,3,NNP
exclusively,1,1.3043421550341086e-05,16.226318107458805,11,NNP
kw,1,1.3043421550341086e-05,16.226318107458805,2,NN
nrf,1,1.3043421550341086e-05,16.226318107458805,3,NNP
transient,1,1.3043421550341086e-05,16.226318107458805,9,NN
enforceability,1,1.3043421550341086e-05,16.226318107458805,14,NN
apt,1,1.3043421550341086e-05,16.226318107458805,3,NNP
ionizers,1,1.3043421550341086e-05,16.226318107458805,8,NNS
validity,1,1.3043421550341086e-05,16.226318107458805,8,NN
ӕހi,1,1.3043421550341086e-05,16.226318107458805,3,NN
ticeopenthedoor,1,1.3043421550341086e-05,16.226318107458805,15,NNP
qg,1,1.3043421550341086e-05,16.226318107458805,2,NN
bkԗ첃,1,1.3043421550341086e-05,16.226318107458805,4,NN
inquiryname,1,1.3043421550341086e-05,16.226318107458805,11,NNP
firstlastphone,1,1.3043421550341086e-05,16.226318107458805,14,NN
productshave,1,1.3043421550341086e-05,16.226318107458805,12,NNP
momen,1,1.3043421550341086e-05,16.226318107458805,5,NNP
taught,1,1.3043421550341086e-05,16.226318107458805,6,NNP
learned,1,1.3043421550341086e-05,16.226318107458805,7,NNP
closers,1,1.3043421550341086e-05,16.226318107458805,7,NNS
lockheed,1,1.3043421550341086e-05,16.226318107458805,8,NNP
listen,1,1.3043421550341086e-05,16.226318107458805,6,NNP
technics,1,1.3043421550341086e-05,16.226318107458805,8,NNP
neoprene,1,1.3043421550341086e-05,16.226318107458805,8,NN
gulfstream,1,1.3043421550341086e-05,16.226318107458805,10,NNP
walk,1,1.3043421550341086e-05,16.226318107458805,4,NN
gkn,1,1.3043421550341086e-05,16.226318107458805,3,NNP
embraer,1,1.3043421550341086e-05,16.226318107458805,7,NNP
bombardier,1,1.3043421550341086e-05,16.226318107458805,10,NNP
mtlarts,1,1.3043421550341086e-05,16.226318107458805,7,NNS
predominant,1,1.3043421550341086e-05,16.226318107458805,11,NN
utah,1,1.3043421550341086e-05,16.226318107458805,4,NNP
lehi,1,1.3043421550341086e-05,16.226318107458805,4,NNP
airbus,1,1.3043421550341086e-05,16.226318107458805,6,NNP
adjustability,1,1.3043421550341086e-05,16.226318107458805,13,NN
templeton,1,1.3043421550341086e-05,16.226318107458805,9,NNP
karen,1,1.3043421550341086e-05,16.226318107458805,5,NNP
arist,1,1.3043421550341086e-05,16.226318107458805,5,NNP
sato,1,1.3043421550341086e-05,16.226318107458805,4,NNP
norie,1,1.3043421550341086e-05,16.226318107458805,5,NNP
timed,1,1.3043421550341086e-05,16.226318107458805,5,NNP
aspewters,1,1.3043421550341086e-05,16.226318107458805,9,NNS
customization,1,1.3043421550341086e-05,16.226318107458805,13,NN
democratic,1,1.3043421550341086e-05,16.226318107458805,10,NNP
citymagnet,1,1.3043421550341086e-05,16.226318107458805,10,NNP
tiger,1,1.3043421550341086e-05,16.226318107458805,5,NNP
shake,1,1.3043421550341086e-05,16.226318107458805,5,NN
cathy,1,1.3043421550341086e-05,16.226318107458805,5,NN
addressaddress,1,1.3043421550341086e-05,16.226318107458805,14,NNP
regionzip,1,1.3043421550341086e-05,16.226318107458805,9,NNP
postal,1,1.3043421550341086e-05,16.226318107458805,6,NNP
sint,1,1.3043421550341086e-05,16.226318107458805,4,NNP
eustatius,1,1.3043421550341086e-05,16.226318107458805,9,NNP
sababosnia,1,1.3043421550341086e-05,16.226318107458805,10,NNP
dfars,1,1.3043421550341086e-05,16.226318107458805,5,NNP
polyvinyl,1,1.3043421550341086e-05,16.226318107458805,9,NN
indian,1,1.3043421550341086e-05,16.226318107458805,6,NNP
territorybrunei,1,1.3043421550341086e-05,16.226318107458805,15,NNP
fasoburundicabo,1,1.3043421550341086e-05,16.226318107458805,15,NNP
hafnium,1,1.3043421550341086e-05,16.226318107458805,7,NN
islandscentral,1,1.3043421550341086e-05,16.226318107458805,14,NNP
autocast,1,1.3043421550341086e-05,16.226318107458805,8,NNP
researchers,1,1.3043421550341086e-05,16.226318107458805,11,NNS
islandcocos,1,1.3043421550341086e-05,16.226318107458805,11,NNP
jpg,1,1.3043421550341086e-05,16.226318107458805,3,NN
hubzone,1,1.3043421550341086e-05,16.226318107458805,7,NNP
esop,1,1.3043421550341086e-05,16.226318107458805,4,NNP
wha,1,1.3043421550341086e-05,16.226318107458805,3,NNP
supporters,1,1.3043421550341086e-05,16.226318107458805,10,NNP
hayward,1,1.3043421550341086e-05,16.226318107458805,7,NNP
equipments,1,1.3043421550341086e-05,16.226318107458805,10,NNS
wzri,1,1.3043421550341086e-05,16.226318107458805,4,NNP
uuavcd,1,1.3043421550341086e-05,16.226318107458805,6,NNP
located,1,1.3043421550341086e-05,16.226318107458805,7,NNP
corfield,1,1.3043421550341086e-05,16.226318107458805,8,NNP
paula,1,1.3043421550341086e-05,16.226318107458805,5,NNP
suppression,1,1.3043421550341086e-05,16.226318107458805,11,NNP
kristen,1,1.3043421550341086e-05,16.226318107458805,7,NNP
outsourcing,1,1.3043421550341086e-05,16.226318107458805,11,NN
athost,1,1.3043421550341086e-05,16.226318107458805,6,NN
jay,1,1.3043421550341086e-05,16.226318107458805,3,NNP
utmost,1,1.3043421550341086e-05,16.226318107458805,6,NN
pertinent,1,1.3043421550341086e-05,16.226318107458805,9,NN
onyaktech,1,1.3043421550341086e-05,16.226318107458805,9,NN
arounds,1,1.3043421550341086e-05,16.226318107458805,7,NNS
knowles,1,1.3043421550341086e-05,16.226318107458805,7,NNP
patty,1,1.3043421550341086e-05,16.226318107458805,5,NNP
gmsupport,1,1.3043421550341086e-05,16.226318107458805,9,NN
compared,1,1.3043421550341086e-05,16.226318107458805,8,NNP
know,1,1.3043421550341086e-05,16.226318107458805,4,NNP
aren,1,1.3043421550341086e-05,16.226318107458805,4,NNS
updated,1,1.3043421550341086e-05,16.226318107458805,7,NNP
ones,1,1.3043421550341086e-05,16.226318107458805,4,NNS
luciasaint,1,1.3043421550341086e-05,16.226318107458805,10,NNP
overhead,1,1.3043421550341086e-05,16.226318107458805,8,NNP
martinsaint,1,1.3043421550341086e-05,16.226318107458805,11,NNP
pierre,1,1.3043421550341086e-05,16.226318107458805,6,NNP
miquelonsaint,1,1.3043421550341086e-05,16.226318107458805,13,NNP
vincent,1,1.3043421550341086e-05,16.226318107458805,7,NNP
sweepers,1,1.3043421550341086e-05,16.226318107458805,8,NNP
marinosao,1,1.3043421550341086e-05,16.226318107458805,9,NNP
tome,1,1.3043421550341086e-05,16.226318107458805,4,NNP
principesaudi,1,1.3043421550341086e-05,16.226318107458805,13,NNP
africasouth,1,1.3043421550341086e-05,16.226318107458805,11,NNP
georgia,1,1.3043421550341086e-05,16.226318107458805,7,NNP
nails,1,1.3043421550341086e-05,16.226318107458805,5,NNS
shielding,1,1.3043421550341086e-05,16.226318107458805,9,NN
rfi,1,1.3043421550341086e-05,16.226318107458805,3,NNP
sandwich,1,1.3043421550341086e-05,16.226318107458805,8,NNP
islandssouth,1,1.3043421550341086e-05,16.226318107458805,12,NNP
sudanspainsri,1,1.3043421550341086e-05,16.226318107458805,13,NNP
cu,1,1.3043421550341086e-05,16.226318107458805,2,NNP
filings,1,1.3043421550341086e-05,16.226318107458805,7,NNS
focusedon,1,1.3043421550341086e-05,16.226318107458805,9,NNP
nevissaint,1,1.3043421550341086e-05,16.226318107458805,10,NNP
crystalline,1,1.3043421550341086e-05,16.226318107458805,11,NN
kitts,1,1.3043421550341086e-05,16.226318107458805,5,NNP
ofkorea,1,1.3043421550341086e-05,16.226318107458805,7,NN
thecook,1,1.3043421550341086e-05,16.226318107458805,7,NN
islandscosta,1,1.3043421550341086e-05,16.226318107458805,12,NNP
islandsfaroe,1,1.3043421550341086e-05,16.226318107458805,12,NNP
guianafrench,1,1.3043421550341086e-05,16.226318107458805,12,NNP
polynesiafrench,1,1.3043421550341086e-05,16.226318107458805,15,NNP
island,1,1.3043421550341086e-05,16.226318107458805,6,NNP
mcdonald,1,1.3043421550341086e-05,16.226318107458805,8,NNP
islandsholy,1,1.3043421550341086e-05,16.226318107458805,11,NNP
seehondurashong,1,1.3043421550341086e-05,16.226318107458805,15,NNP
caledonianew,1,1.3043421550341086e-05,16.226318107458805,12,NNP
cunhasaint,1,1.3043421550341086e-05,16.226318107458805,10,NNP
islandnorth,1,1.3043421550341086e-05,16.226318107458805,11,NNP
mariana,1,1.3043421550341086e-05,16.226318107458805,7,NNP
grains,1,1.3043421550341086e-05,16.226318107458805,6,NNS
barthélemysaint,1,1.3043421550341086e-05,16.226318107458805,15,NNP
helena,1,1.3043421550341086e-05,16.226318107458805,6,NNP
ascension,1,1.3043421550341086e-05,16.226318107458805,9,NNP
tristan,1,1.3043421550341086e-05,16.226318107458805,7,NNP
lodestone,1,1.3043421550341086e-05,16.226318107458805,9,NN
da,1,1.3043421550341086e-05,16.226318107458805,2,NN
nist,1,1.3043421550341086e-05,16.226318107458805,4,NNP
regarding,1,1.3043421550341086e-05,16.226318107458805,9,NNP
payne,1,1.3043421550341086e-05,16.226318107458805,5,NNP
alamos,1,1.3043421550341086e-05,16.226318107458805,6,NNP
edwards,1,1.3043421550341086e-05,16.226318107458805,7,NNP
interactive,1,1.3043421550341086e-05,16.226318107458805,11,NNP
ideologies,1,1.3043421550341086e-05,16.226318107458805,10,NNS
embassies,1,1.3043421550341086e-05,16.226318107458805,9,NNS
halls,1,1.3043421550341086e-05,16.226318107458805,5,NNS
sorlox,1,1.3043421550341086e-05,16.226318107458805,6,NNP
goous,1,1.3043421550341086e-05,16.226318107458805,5,NNP
clubs,1,1.3043421550341086e-05,16.226318107458805,5,NNS
nrl,1,1.3043421550341086e-05,16.226318107458805,3,NNP
heather,1,1.3043421550341086e-05,16.226318107458805,7,NNP
kt,1,1.3043421550341086e-05,16.226318107458805,2,NNP
opera,1,1.3043421550341086e-05,16.226318107458805,5,NNP
atomics,1,1.3043421550341086e-05,16.226318107458805,7,NNP
lyra,1,1.3043421550341086e-05,16.226318107458805,4,NNP
archimedes,1,1.3043421550341086e-05,16.226318107458805,10,NNP
crest,1,1.3043421550341086e-05,16.226318107458805,5,NN
cnt,1,1.3043421550341086e-05,16.226318107458805,3,NNP
techsystems,1,1.3043421550341086e-05,16.226318107458805,11,NNP
mit,1,1.3043421550341086e-05,16.226318107458805,3,NNP
slac,1,1.3043421550341086e-05,16.226318107458805,4,NNP
stanford,1,1.3043421550341086e-05,16.226318107458805,8,NNP
exclusivity,1,1.3043421550341086e-05,16.226318107458805,11,NNP
nationwide,1,1.3043421550341086e-05,16.226318107458805,10,NNP
allen,1,1.3043421550341086e-05,16.226318107458805,5,NNP
strathroy,1,1.3043421550341086e-05,16.226318107458805,9,NNP
domino,1,1.3043421550341086e-05,16.226318107458805,6,NNP
napa,1,1.3043421550341086e-05,16.226318107458805,4,NNP
sonic,1,1.3043421550341086e-05,16.226318107458805,5,NNP
ace,1,1.3043421550341086e-05,16.226318107458805,3,NNP
sears,1,1.3043421550341086e-05,16.226318107458805,5,NNP
mcelroy,1,1.3043421550341086e-05,16.226318107458805,7,NNP
edward,1,1.3043421550341086e-05,16.226318107458805,6,NNP
ordering,1,1.3043421550341086e-05,16.226318107458805,8,NNP
ofmany,1,1.3043421550341086e-05,16.226318107458805,6,NN
gene,1,1.3043421550341086e-05,16.226318107458805,4,NNP
real,1,1.3043421550341086e-05,16.226318107458805,4,NNP
hanging,1,1.3043421550341086e-05,16.226318107458805,7,NN
farran,1,1.3043421550341086e-05,16.226318107458805,6,NNP
casandra,1,1.3043421550341086e-05,16.226318107458805,8,NNP
realtor,1,1.3043421550341086e-05,16.226318107458805,7,NN
comanche,1,1.3043421550341086e-05,16.226318107458805,8,NNP
advertisement,1,1.3043421550341086e-05,16.226318107458805,13,NN
arrenia,1,1.3043421550341086e-05,16.226318107458805,7,NNP
broker,1,1.3043421550341086e-05,16.226318107458805,6,NN
stephanie,1,1.3043421550341086e-05,16.226318107458805,9,NNP
ridge,1,1.3043421550341086e-05,16.226318107458805,5,NNP
jewel,1,1.3043421550341086e-05,16.226318107458805,5,NNP
pandemic,1,1.3043421550341086e-05,16.226318107458805,8,NNP
sandia,1,1.3043421550341086e-05,16.226318107458805,6,NNP
growing,1,1.3043421550341086e-05,16.226318107458805,7,NN
jamie,1,1.3043421550341086e-05,16.226318107458805,5,NNP
cassondra,1,1.3043421550341086e-05,16.226318107458805,9,NNP
darrell,1,1.3043421550341086e-05,16.226318107458805,7,NNP
htiinfo,1,1.3043421550341086e-05,16.226318107458805,7,NN
comview,1,1.3043421550341086e-05,16.226318107458805,7,NN
