company_id,link_num,sent_num,sent_str
474,7,0,Carbon Steel Castings AlloysLamothermic pours a wide variety of ferrous and nonferrous alloys
474,7,1, Below are some of the more common alloys and specifications we can cast your parts with
474,7,2," If you don’t see your desired alloy on the list, we still may be able to pour it so please contact us, so we can talk about your needs"
474,7,3, Metallurgical ControlsWe ensure all chemistries are in control by checking metal upon arrival and after each pour with a Thermo Scientific ARL 3460 Optical Emission Spectrometer
474,7,4, Thermo Scientific ARL 3460 Optical Emission Spectrometer Improved Casting QualityWe provide value added services to ensure your castings meet all required specifications of both the purchase order and blue prints
474,7,5," Services we offer include machining, heat treating, plating, assembly and hot isostatic processing"
474,7,6," Carbon Steels1018, 1020, 1025, 1030, 1040, 1045, WCB We Also Pour Carbon Steels to These SpecificationsMIL-S-22141, ASTM A732, ASTM A216, ASTM A27, ASTM A-352 © Lamothermic Corp"
474,7,7,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,7,8, 845-279-3716sales@lamothermic
474,7,9,com Designed and Hosted byD2P Web Design 
474,8,0,300 Stainless Steel Castings AlloysLamothermic pours a wide variety of ferrous and nonferrous alloys
474,8,1, Below are some of the more common alloys and specifications we can cast your parts with
474,8,2," If you don’t see your desired alloy on the list, we still may be able to pour it so please contact us, so we can talk about your needs"
474,8,3, Metallurgical ControlsWe ensure all chemistries are in control by checking metal upon arrival and after each pour with a Thermo Scientific ARL 3460 Optical Emission Spectrometer
474,8,4, Thermo Scientific ARL 3460 Optical Emission Spectrometer Improved Casting QualityWe provide value added services to ensure your castings meet all required specifications of both the purchase order and blue prints
474,8,5," Services we offer include machining, heat treating, plating, assembly and hot isostatic processing"
474,8,6," 300 Series Stainless Steels302, 303, 304, 304L, 309, 310, 316, 316F, 316L, 316NM, 317, 317L, 347 We Also Pour 300 Series Stainless Steels to These SpecificationsASTM A351, ASTM A743, MIL-S-81591, ASME SA351, AMS 5370C, MS 530 ASTMA744, CF8M/CF3M, CF3/CF8 © Lamothermic Corp"
474,8,7,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,8,8, 845-279-3716sales@lamothermic
474,8,9,com Designed and Hosted byD2P Web Design 
474,9,0,Precipitation Hardening Stainless Steel Castings AlloysLamothermic pours a wide variety of ferrous and nonferrous alloys
474,9,1, Below are some of the more common alloys and specifications we can cast your parts with
474,9,2," If you don’t see your desired alloy on the list, we still may be able to pour it so please contact us, so we can talk about your needs"
474,9,3, Metallurgical ControlsWe ensure all chemistries are in control by checking metal upon arrival and after each pour with a Thermo Scientific ARL 3460 Optical Emission Spectrometer
474,9,4, Thermo Scientific ARL 3460 Optical Emission Spectrometer Improved Casting QualityWe provide value added services to ensure your castings meet all required specifications of both the purchase order and blue prints
474,9,5," Services we offer include machining, heat treating, plating, assembly and hot isostatic processing"
474,9,6," Precipitation Hardening Stainless Steels17-4ph, 15-5ph We Also Pour Precipitation Hardening Stainless Steels to These SpecificationsAMS5400, SAE AMS 5342, AMS5343, AMS5355, MIL-S-81591, ASTMA747 © Lamothermic Corp"
474,9,7,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,9,8, 845-279-3716sales@lamothermic
474,9,9,com Designed and Hosted byD2P Web Design 
474,10,0,Tool Steel Castings AlloysLamothermic pours a wide variety of ferrous and nonferrous alloys
474,10,1, Below are some of the more common alloys and specifications we can cast your parts with
474,10,2," If you don’t see your desired alloy on the list, we still may be able to pour it so please contact us, so we can talk about your needs"
474,10,3, Metallurgical ControlsWe ensure all chemistries are in control by checking metal upon arrival and after each pour with a Thermo Scientific ARL 3460 Optical Emission Spectrometer
474,10,4, Thermo Scientific ARL 3460 Optical Emission Spectrometer Improved Casting QualityWe provide value added services to ensure your castings meet all required specifications of both the purchase order and blue prints
474,10,5," Services we offer include machining, heat treating, plating, assembly and hot isostatic processing"
474,10,6," Tool SteelsA-2, D-2, H-11, H-13, L-6, M-2, O-1, O-2, S-5, S-7 We Pour Tool Steels to These SpecificationsASTM A597 © Lamothermic Corp"
474,10,7,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,10,8, 845-279-3716sales@lamothermic
474,10,9,com Designed and Hosted byD2P Web Design 
474,11,0,Nickel Alloy Castings AlloysLamothermic pours a wide variety of ferrous and nonferrous alloys
474,11,1, Below are some of the more common alloys and specifications we can cast your parts with
474,11,2," If you don’t see your desired alloy on the list, we still may be able to pour it so please contact us, so we can talk about your needs"
474,11,3, Metallurgical ControlsWe ensure all chemistries are in control by checking metal upon arrival and after each pour with a Thermo Scientific ARL 3460 Optical Emission Spectrometer
474,11,4, Thermo Scientific ARL 3460 Optical Emission Spectrometer Improved Casting QualityWe provide value added services to ensure your castings meet all required specifications of both the purchase order and blue prints
474,11,5," Services we offer include machining, heat treating, plating, assembly and hot isostatic processing"
474,11,6," Nickel Base AlloysCW12MW, CW2M, CW6M, CX2MW, M30C, M35-1, M35-2, M25S We Also Pour Nickel Base Alloys to This SpecificationASTM A494 © Lamothermic Corp"
474,11,7,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,11,8, 845-279-3716sales@lamothermic
474,11,9,com Designed and Hosted byD2P Web Design 
474,12,0,Our Casting Process © Lamothermic Corp
474,12,1,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,12,2, 845-279-3716sales@lamothermic
474,12,3,com Designed and Hosted byD2P Web Design 
474,13,0,Contact Us Lamothermic Corp
474,13,1,"391 Route 312Brewster, NY 10509Phone"
474,13,2,845-278-6118Fax
474,13,3,845-279-3716Email
474,13,4,sales@lamothermic
474,13,5,"com Taylor Seymour,VP of Sales"
474,13,6,taylor@lamothermic
474,13,7,"comGarrett Noach,VP of MFGMichael Steele,Chief Executive Officer © Lamothermic Corp"
474,13,8,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,13,9, 845-279-3716sales@lamothermic
474,13,10,com Designed and Hosted byD2P Web Design 
474,14,0,Request for Quote © Lamothermic Corp
474,14,1,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,14,2, 845-279-3716sales@lamothermic
474,14,3,com Designed and Hosted byD2P Web Design 
474,15,0,Automation Lamothermic invests heavily in automation so that we can provide our customers with shorter lead times and lower costs
474,15,1, Automatic Wax Injection
474,15,2,We use automatic wax injectors for production runs over 200 pieces
474,15,3, We have three automatic wax injectors to keep production moving at a rapid pace and in a cost-effective manner
474,15,4, Automatic Ceramic Shell Building
474,15,5,"Our robotic ceramic system is a fully integrated cell including a dipping robot, rainfall sander and conveyer drying-chamber"
474,15,6," Every component is computer controlled, with different programs applied based on the needs of the part"
474,15,7," This automated system minimizes energy, labor and floor space for cost effective operations"
474,15,8," Most importantly, our ceramic dipping system produces consistent shells – a critical component for the pouring operation that ensures a quality final product"
474,15,9, Automatic Gate Grinding
474,15,10,We have computer controlled automatic table and plunge grinders that ensure consistent and accurate gate heights
474,15,11, These machines enable higher through put so you get your parts faster
474,15,12, CNC Machining
474,15,13,Lamothermic has a machine shop with Five CNC vertical milling machines and two CNC turning centers
474,15,14, Our machines are supported by Virtual Gibbs software for ease and accuracy when programming
474,15,15, © Lamothermic Corp
474,15,16,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,15,17, 845-279-3716sales@lamothermic
474,15,18,com Designed and Hosted byD2P Web Design 
474,16,0,"Industries Served Due to our breadth of engineering expertise, Lamothermic is remarkably flexible in the industries it serves"
474,16,1,  Partial list of industries we supply castings to
474,16,2, Aerospace Defense Transportation Energy Medical Technology Food & Beverage Construction Manufacturing Civil Infrastructure Firearms © Lamothermic Corp
474,16,3,"391 Route 312, Brewster, NY 10509845-278-6118Fax"
474,16,4, 845-279-3716sales@lamothermic
474,16,5,com Designed and Hosted byD2P Web Design 
494,0,0,"Home SAND CASTINGS CAPABILITIES Pattern Consulting and Construction• Casting Feasibility• Design Optimization• No Bake Molding• Green Sand Molding• Ounces to 1000 Pounds• Up to 93″ X 93″ Flask SizeAdditional capabilities include machining, secondary finishing, testing and prototyping for design development"
494,0,1, 
494,1,0,Contact Meloon Foundries LLC1841 Lemoyne Ave
494,1,1,Syracuse NY 13208Phone
494,1,2,315-454-3231Fax
494,1,3,315-454-8559Email
494,1,4,info@meloon
494,1,5,com Your Name (required) Your Email (required) Subject Your Message   
494,2,0,"Design & Process Guidelines When designing a casting, active participation should take place between the Design Engineer, the casting producer and the machining source"
494,2,1, Meloon Foundries LLC does this through direct contact with the casting buyer
494,2,2, Pattern or ToolingA significant variable in the construction of a pattern is the determination of the shrink factor
494,2,3, The shrink factors vary for different metals and also the configuration of the part
494,2,4," The number of impressions, the gating system, the process or methodology will affect the casting cost"
